"";"id";"ids";"survey_finish_time";"Sex";"Condition";"Year";"City_size";"Education_level";"year";"need_for_cognition";"cmx"
"769";119;9;791;1;"heterogeneous";63;4;6;63;98;0,7201130879195
"770";119;10;791;1;"heterogeneous";63;4;6;63;98;0,813953559105548
"771";121;1;1051;2;"heterogeneous";35;2;6;35;97;0,78573106934188
"772";121;2;1051;2;"heterogeneous";35;2;6;35;97;0,589263767716041
"773";121;3;1051;2;"heterogeneous";35;2;6;35;97;0,752410195554434
"774";121;4;1051;2;"heterogeneous";35;2;6;35;97;0,668155839624437
"775";121;5;1051;2;"heterogeneous";35;2;6;35;97;0,600890014800966
"776";121;6;1051;2;"heterogeneous";35;2;6;35;97;0,561080861931573
"777";121;7;1051;2;"heterogeneous";35;2;6;35;97;0,75659969187663
"778";121;8;1051;2;"heterogeneous";35;2;6;35;97;0,624273461157847
"779";121;9;1051;2;"heterogeneous";35;2;6;35;97;0,613696937538547
"780";121;10;1051;2;"heterogeneous";35;2;6;35;97;0,779164939577279
"781";122;1;884;1;"heterogeneous";42;5;4;42;88;0,602091773336929
"782";122;2;884;1;"heterogeneous";42;5;4;42;88;0,688095844295162
"783";122;3;884;1;"heterogeneous";42;5;4;42;88;0,596415153354984
"784";122;4;884;1;"heterogeneous";42;5;4;42;88;0,592099196728389
"785";122;5;884;1;"heterogeneous";42;5;4;42;88;0,624273461157847
"786";122;6;884;1;"heterogeneous";42;5;4;42;88;0,630515627545108
"787";122;7;884;1;"heterogeneous";42;5;4;42;88;0,679213763245129
"788";122;8;884;1;"heterogeneous";42;5;4;42;88;0,697951293468544
"789";122;9;884;1;"heterogeneous";42;5;4;42;88;0,85365308259096
"790";122;10;884;1;"heterogeneous";42;5;4;42;88;0,622445556915518
"791";123;1;1313;1;"heterogeneous";36;4;6;36;78;0,665884284291937
"792";123;2;1313;1;"heterogeneous";36;4;6;36;78;0,608734887698996
"793";123;3;1313;1;"heterogeneous";36;4;6;36;78;0,646707527754352
"794";123;4;1313;1;"heterogeneous";36;4;6;36;78;0,916130875834419
"795";123;5;1313;1;"heterogeneous";36;4;6;36;78;0,639114750293802
"796";123;6;1313;1;"heterogeneous";36;4;6;36;78;0,808071040740886
"797";123;7;1313;1;"heterogeneous";36;4;6;36;78;0,434682065789999
"798";123;8;1313;1;"heterogeneous";36;4;6;36;78;0,51543284107244
"799";123;9;1313;1;"heterogeneous";36;4;6;36;78;0,596415153354984
"800";123;10;1313;1;"heterogeneous";36;4;6;36;78;0,462387970289956
"801";124;1;838;2;"homogeneous";57;4;6;57;95;0,547223419876848
"802";124;2;838;2;"homogeneous";57;4;6;57;95;0,479036627641874
"803";124;3;838;2;"homogeneous";57;4;6;57;95;0,446888300125237
"804";124;4;838;2;"homogeneous";57;4;6;57;95;0,564751823067509
"805";124;5;838;2;"homogeneous";57;4;6;57;95;0,44994850260904
"806";124;6;838;2;"homogeneous";57;4;6;57;95;0,213732879003689
"807";124;7;838;2;"homogeneous";57;4;6;57;95;0,518897884173122
"808";124;8;838;2;"homogeneous";57;4;6;57;95;0,116297374499408
"809";124;9;838;2;"homogeneous";57;4;6;57;95;0,442681882420256
"810";124;10;838;2;"homogeneous";57;4;6;57;95;0,607124886128957
"811";125;1;836;1;"heterogeneous";37;3;4;37;97;0,538318070768718
"812";125;2;836;1;"heterogeneous";37;3;4;37;97;0,541790808477491
"813";125;3;836;1;"heterogeneous";37;3;4;37;97;0,24892143889938
"814";125;4;836;1;"heterogeneous";37;3;4;37;97;0
"815";125;5;836;1;"heterogeneous";37;3;4;37;97;0
"816";126;2;819;2;"homogeneous";54;2;5;54;97;0,496255979754737
"817";126;3;819;2;"homogeneous";54;2;5;54;97;0,57872822035001
"818";126;4;819;2;"homogeneous";54;2;5;54;97;0,653253117701703
"819";126;5;819;2;"homogeneous";54;2;5;54;97;0,510705051385133
"820";126;6;819;2;"homogeneous";54;2;5;54;97;0,688095844295162
"821";126;7;819;2;"homogeneous";54;2;5;54;97;0,622445556915518
"822";126;8;819;2;"homogeneous";54;2;5;54;97;0,769398726660962
"823";126;9;819;2;"homogeneous";54;2;5;54;97;0,831491288140004
"824";126;10;819;2;"homogeneous";54;2;5;54;97;0,697951293468544
"825";128;5;1183;2;"homogeneous";77;2;5;77;98;0
"826";128;6;1183;2;"homogeneous";77;2;5;77;98;0
"827";128;7;1183;2;"homogeneous";77;2;5;77;98;0,454096614398827
"828";128;8;1183;2;"homogeneous";77;2;5;77;98;0
"829";128;9;1183;2;"homogeneous";77;2;5;77;98;0
"830";128;10;1183;2;"homogeneous";77;2;5;77;98;0,449210976608151
"831";129;1;1478;2;"heterogeneous";56;5;6;56;90;0,612080093182332
"832";129;2;1478;2;"heterogeneous";56;5;6;56;90;0,618870200882975
"833";129;3;1478;2;"heterogeneous";56;5;6;56;90;0,567944537602859
"834";129;4;1478;2;"heterogeneous";56;5;6;56;90;0,763468119175127
"835";129;5;1478;2;"heterogeneous";56;5;6;56;90;0,479036627641874
"836";129;6;1478;2;"heterogeneous";56;5;6;56;90;0,646435255608802
"837";129;7;1478;2;"heterogeneous";56;5;6;56;90;0,567835563024625
"838";129;8;1478;2;"heterogeneous";56;5;6;56;90;0,489511814580463
"839";129;9;1478;2;"heterogeneous";56;5;6;56;90;0,438216983954607
"840";129;10;1478;2;"heterogeneous";56;5;6;56;90;0,895716213078031
"841";130;1;936;1;"heterogeneous";46;2;3;46;103;0,963889848365738
"842";130;2;936;1;"heterogeneous";46;2;3;46;103;0,488302318616493
"843";130;3;936;1;"heterogeneous";46;2;3;46;103;0,679213763245129
"844";130;4;936;1;"heterogeneous";46;2;3;46;103;0,593520889443611
"845";130;5;936;1;"heterogeneous";46;2;3;46;103;0,439821671833514
"846";130;6;936;1;"heterogeneous";46;2;3;46;103;0,789153445594113
"847";130;7;936;1;"heterogeneous";46;2;3;46;103;0,757813455829306
"848";130;8;936;1;"heterogeneous";46;2;3;46;103;0,782205649398542
"849";130;9;936;1;"heterogeneous";46;2;3;46;103;0,521281575004433
"850";130;10;936;1;"heterogeneous";46;2;3;46;103;0,789153445594113
"851";131;1;780;2;"heterogeneous";51;1;4;51;84;0,634612388603673
"852";131;2;780;2;"heterogeneous";51;1;4;51;84;0
"853";131;3;780;2;"heterogeneous";51;1;4;51;84;0,305744423949426
"854";131;4;780;2;"heterogeneous";51;1;4;51;84;0,105639067489156
"855";131;5;780;2;"heterogeneous";51;1;4;51;84;0,29914657073372
"856";131;6;780;2;"heterogeneous";51;1;4;51;84;0,275315499989498
"857";131;7;780;2;"heterogeneous";51;1;4;51;84;0,549595184175111
"858";131;8;780;2;"heterogeneous";51;1;4;51;84;0,224268938415175
"859";131;9;780;2;"heterogeneous";51;1;4;51;84;0,275315499989498
"860";131;10;780;2;"heterogeneous";51;1;4;51;84;0,618870200882975
"861";132;1;1120;1;"heterogeneous";35;1;2;35;69;0,709126608665192
"862";132;2;1120;1;"heterogeneous";35;1;2;35;69;0,455818475854455
"863";132;3;1120;1;"heterogeneous";35;1;2;35;69;0,890820248236487
"864";132;4;1120;1;"heterogeneous";35;1;2;35;69;0,527765957213342
"865";132;5;1120;1;"heterogeneous";35;1;2;35;69;0,290286287247547
"866";132;6;1120;1;"heterogeneous";35;1;2;35;69;0,71117237476132
"867";132;7;1120;1;"heterogeneous";35;1;2;35;69;0,517397751282516
"868";132;8;1120;1;"heterogeneous";35;1;2;35;69;0,19439303006743
"869";132;9;1120;1;"heterogeneous";35;1;2;35;69;0,630222602693126
"870";132;10;1120;1;"heterogeneous";35;1;2;35;69;0,570173199328046
"871";134;1;915;1;"homogeneous";29;1;6;29;101;0,665541688517414
"872";134;2;915;1;"homogeneous";29;1;6;29;101;0,832080509370044
"873";134;3;915;1;"homogeneous";29;1;6;29;101;0,610366500673034
"874";134;4;915;1;"homogeneous";29;1;6;29;101;0,452136021874121
"875";134;5;915;1;"homogeneous";29;1;6;29;101;0,617121201766087
"876";134;6;915;1;"homogeneous";29;1;6;29;101;0,551604376059505
"877";134;7;915;1;"homogeneous";29;1;6;29;101;0,688221834890239
"878";134;8;915;1;"homogeneous";29;1;6;29;101;0,552870097872344
"879";134;9;915;1;"homogeneous";29;1;6;29;101;0,728499401986591
"880";134;10;915;1;"homogeneous";29;1;6;29;101;0,708527817087844
"881";135;1;991;2;"homogeneous";52;4;2;52;89;0,691379242058955
"882";135;2;991;2;"homogeneous";52;4;2;52;89;0,602091773336929
"883";135;3;991;2;"homogeneous";52;4;2;52;89;0,610366500673034
"884";135;4;991;2;"homogeneous";52;4;2;52;89;0
"885";135;5;991;2;"homogeneous";52;4;2;52;89;0,950505190803579
"886";135;6;991;2;"homogeneous";52;4;2;52;89;0,600890014800966
"887";135;7;991;2;"homogeneous";52;4;2;52;89;0,531142656055235
"888";135;8;991;2;"homogeneous";52;4;2;52;89;0,585229948736826
"889";135;9;991;2;"homogeneous";52;4;2;52;89;0,585229948736826
"890";135;10;991;2;"homogeneous";52;4;2;52;89;0,691379242058955
"891";136;1;796;1;"homogeneous";50;3;3;50;95;0,725321184752244
"892";136;2;796;1;"homogeneous";50;3;3;50;95;0,135969172806195
"893";136;3;796;1;"homogeneous";50;3;3;50;95;0,116297374499408
"894";136;4;796;1;"homogeneous";50;3;3;50;95;0,739278583373658
"895";136;5;796;1;"homogeneous";50;3;3;50;95;0,447747337915956
"896";136;6;796;1;"homogeneous";50;3;3;50;95;0,116297374499408
"897";136;7;796;1;"homogeneous";50;3;3;50;95;0,658719081670099
"898";136;8;796;1;"homogeneous";50;3;3;50;95;0,547618663529046
"899";136;9;796;1;"homogeneous";50;3;3;50;95;0,116297374499408
"900";136;10;796;1;"homogeneous";50;3;3;50;95;0,59938001598562
"901";138;1;912;1;"heterogeneous";22;1;3;22;91;0,761492350534968
"902";138;2;912;1;"heterogeneous";22;1;3;22;91;0,439821671833514
"903";138;3;912;1;"heterogeneous";22;1;3;22;91;0,749255111381703
"904";138;4;912;1;"heterogeneous";22;1;3;22;91;0,757813455829306
"905";138;5;912;1;"heterogeneous";22;1;3;22;91;0,83381883337414
"906";138;6;912;1;"heterogeneous";22;1;3;22;91;0,536390377804119
"907";138;7;912;1;"heterogeneous";22;1;3;22;91;0,787990588483195
"908";138;8;912;1;"heterogeneous";22;1;3;22;91;0,610366500673034
"909";138;9;912;1;"heterogeneous";22;1;3;22;91;0,876938313534754
"910";138;10;912;1;"heterogeneous";22;1;3;22;91;0,721345598069445
"911";140;1;1392;1;"heterogeneous";22;1;2;22;82;0,542928353672361
"912";140;2;1392;1;"heterogeneous";22;1;2;22;82;0,567128408992368
"913";140;3;1392;1;"heterogeneous";22;1;2;22;82;0,699288296472807
"914";140;4;1392;1;"heterogeneous";22;1;2;22;82;0,701567262997472
"915";140;5;1392;1;"heterogeneous";22;1;2;22;82;0,620897535499459
"916";140;6;1392;1;"heterogeneous";22;1;2;22;82;0,659327021884111
"917";140;7;1392;1;"heterogeneous";22;1;2;22;82;0,442681882420256
"918";140;8;1392;1;"heterogeneous";22;1;2;22;82;0,235088774678524
"919";140;9;1392;1;"heterogeneous";22;1;2;22;82;0,45808897577816
"920";140;10;1392;1;"heterogeneous";22;1;2;22;82;0,449921874288919
"921";141;1;1682;1;"heterogeneous";61;3;3;61;98;0,338960428259149
"922";141;2;1682;1;"heterogeneous";61;3;3;61;98;0,628013859091472
"923";141;3;1682;1;"heterogeneous";61;3;3;61;98;0,653253117701703
"924";141;4;1682;1;"heterogeneous";61;3;3;61;98;0,837141077182293
"925";141;5;1682;1;"heterogeneous";61;3;3;61;98;0,329335164012065
"926";141;6;1682;1;"heterogeneous";61;3;3;61;98;0,622445556915518
"927";141;7;1682;1;"heterogeneous";61;3;3;61;98;0,510705051385133
"928";141;8;1682;1;"heterogeneous";61;3;3;61;98;0,775633597988953
"929";141;9;1682;1;"heterogeneous";61;3;3;61;98;0,744693954374546
"930";141;10;1682;1;"heterogeneous";61;3;3;61;98;0,739716862650216
"931";142;1;1373;2;"homogeneous";53;4;6;53;78;1
"932";142;2;1373;2;"homogeneous";53;4;6;53;78;0,443511601283345
"933";142;3;1373;2;"homogeneous";53;4;6;53;78;0,643931503327237
"934";142;4;1373;2;"homogeneous";53;4;6;53;78;0,499444060415729
"935";142;5;1373;2;"homogeneous";53;4;6;53;78;0,593520889443611
"936";142;6;1373;2;"homogeneous";53;4;6;53;78;0,769398726660962
"937";143;1;840;1;"homogeneous";34;1;2;34;92;0,677240791160259
"938";143;2;840;1;"homogeneous";34;1;2;34;92;0,754305007557547
"939";143;3;840;1;"homogeneous";34;1;2;34;92;0,633849540105108
"940";143;4;840;1;"homogeneous";34;1;2;34;92;0,478480318471881
"941";143;5;840;1;"homogeneous";34;1;2;34;92;0,585229948736826
"942";143;6;840;1;"homogeneous";34;1;2;34;92;0,701375557696085
"943";143;7;840;1;"homogeneous";34;1;2;34;92;0,633849540105108
"944";143;8;840;1;"homogeneous";34;1;2;34;92;0,489511814580463
"945";143;9;840;1;"homogeneous";34;1;2;34;92;0,308454755667589
"946";143;10;840;1;"homogeneous";34;1;2;34;92;0,489511814580463
"947";145;1;1004;2;"homogeneous";53;4;6;53;87;0,454096614398827
"948";145;2;1004;2;"homogeneous";53;4;6;53;87;0,720976404877747
"949";145;3;1004;2;"homogeneous";53;4;6;53;87;0,875318378070242
"950";145;4;1004;2;"homogeneous";53;4;6;53;87;0,452136021874121
"951";145;5;1004;2;"homogeneous";53;4;6;53;87;0,43012328120208
"952";145;6;1004;2;"homogeneous";53;4;6;53;87;0,613042314497767
"953";145;7;1004;2;"homogeneous";53;4;6;53;87;0,105639067489156
"954";145;8;1004;2;"homogeneous";53;4;6;53;87;0,173743239596659
"955";145;9;1004;2;"homogeneous";53;4;6;53;87;0,40166448746805
"956";145;10;1004;2;"homogeneous";53;4;6;53;87;0,105639067489156
"957";146;1;851;1;"homogeneous";49;1;2;49;92;0,538318070768718
"958";146;2;851;1;"homogeneous";49;1;2;49;92;0,810925285351885
"959";146;3;851;1;"homogeneous";49;1;2;49;92;0,607928629804512
"960";146;4;851;1;"homogeneous";49;1;2;49;92;0,694424704118805
"961";146;5;851;1;"homogeneous";49;1;2;49;92;0,473102091754179
"962";146;6;851;1;"homogeneous";49;1;2;49;92;0,737350866830399
"963";146;7;851;1;"homogeneous";49;1;2;49;92;0,473102091754179
"964";146;8;851;1;"homogeneous";49;1;2;49;92;0,213732879003689
"965";146;9;851;1;"homogeneous";49;1;2;49;92;0,473102091754179
"966";146;10;851;1;"homogeneous";49;1;2;49;92;0,29914657073372
"967";147;1;1152;1;"heterogeneous";31;3;6;31;103;0,937185102744451
"968";147;2;1152;1;"heterogeneous";31;3;6;31;103;0,908188839579908
"969";147;3;1152;1;"heterogeneous";31;3;6;31;103;0,521281575004433
"970";147;4;1152;1;"heterogeneous";31;3;6;31;103;0,507140181772946
"971";147;5;1152;1;"heterogeneous";31;3;6;31;103;0,394225962541883
"972";147;6;1152;1;"heterogeneous";31;3;6;31;103;0,763468119175127
"973";147;7;1152;1;"heterogeneous";31;3;6;31;103;0,567835563024625
"974";147;8;1152;1;"heterogeneous";31;3;6;31;103;0,533738199685532
"975";147;9;1152;1;"heterogeneous";31;3;6;31;103;0
"976";147;10;1152;1;"heterogeneous";31;3;6;31;103;0,61202031314334
"977";148;1;1329;1;"heterogeneous";33;3;5;33;98;0,555104064237554
"978";148;2;1329;1;"heterogeneous";33;3;5;33;98;0,877468992342681
"979";148;3;1329;1;"heterogeneous";33;3;5;33;98;0,582587380717582
"980";148;4;1329;1;"heterogeneous";33;3;5;33;98;0,626129273411197
"981";148;5;1329;1;"heterogeneous";33;3;5;33;98;0,780118546829507
"982";148;6;1329;1;"heterogeneous";33;3;5;33;98;0,286034987709752
"983";148;7;1329;1;"heterogeneous";33;3;5;33;98;0,545673768573669
"984";148;8;1329;1;"heterogeneous";33;3;5;33;98;0,630515627545108
"985";148;9;1329;1;"heterogeneous";33;3;5;33;98;0,558910208865846
"986";148;10;1329;1;"heterogeneous";33;3;5;33;98;0,695449395260862
"987";150;1;775;1;"heterogeneous";41;3;3;41;108;0,51633256275149
"988";150;2;775;1;"heterogeneous";41;3;3;41;108;0,533560554123938
"989";150;3;775;1;"heterogeneous";41;3;3;41;108;0,6269471194366
"990";150;4;775;1;"heterogeneous";41;3;3;41;108;0,712513180129829
"991";150;5;775;1;"heterogeneous";41;3;3;41;108;0
"992";150;6;775;1;"heterogeneous";41;3;3;41;108;0,384439859383876
"993";150;8;775;1;"heterogeneous";41;3;3;41;108;0,712513180129829
"994";150;9;775;1;"heterogeneous";41;3;3;41;108;0,174425789386119
"995";150;10;775;1;"heterogeneous";41;3;3;41;108;0,58816259513947
"996";151;1;1034;1;"heterogeneous";21;3;4;21;86;0,737830774816741
"997";151;2;1034;1;"heterogeneous";21;3;4;21;86;0,820044350963509
"998";151;3;1034;1;"heterogeneous";21;3;4;21;86;0,792199759897507
"999";151;4;1034;1;"heterogeneous";21;3;4;21;86;0,615397011985233
"1000";151;5;1034;1;"heterogeneous";21;3;4;21;86;0,1728945160435
"1001";151;6;1034;1;"heterogeneous";21;3;4;21;86;0,660476233021714
"1002";151;7;1034;1;"heterogeneous";21;3;4;21;86;0,522073456251193
"1003";151;8;1034;1;"heterogeneous";21;3;4;21;86;0,633849540105108
"1004";151;9;1034;1;"heterogeneous";21;3;4;21;86;0,451215555480266
"1005";151;10;1034;1;"heterogeneous";21;3;4;21;86;0,775633597988953
"1006";152;1;834;1;"homogeneous";26;3;6;26;105;0,877468992342681
"1007";152;2;834;1;"homogeneous";26;3;6;26;105;0,436240463308542
"1008";152;3;834;1;"homogeneous";26;3;6;26;105;0,498988300452531
"1009";152;4;834;1;"homogeneous";26;3;6;26;105;0,735444510466763
"1010";152;5;834;1;"homogeneous";26;3;6;26;105;0,831491288140004
"1011";152;6;834;1;"homogeneous";26;3;6;26;105;0,668155839624437
"1012";152;7;834;1;"homogeneous";26;3;6;26;105;0,305744423949426
"1013";152;8;834;1;"homogeneous";26;3;6;26;105;0,135969172806195
"1014";152;9;834;1;"homogeneous";26;3;6;26;105;0,347747685107429
"1015";152;10;834;1;"homogeneous";26;3;6;26;105;0,442681882420256
"1016";153;1;899;1;"heterogeneous";22;5;4;22;83;0,482210376496693
"1017";153;2;899;1;"heterogeneous";22;5;4;22;83;0,73292001065708
"1018";153;3;899;1;"heterogeneous";22;5;4;22;83;0,694620856603033
"1019";153;4;899;1;"heterogeneous";22;5;4;22;83;0,763468119175127
"1020";153;5;899;1;"heterogeneous";22;5;4;22;83;0,691379242058955
"1021";153;6;899;1;"heterogeneous";22;5;4;22;83;0,522073456251193
"1022";153;7;899;1;"heterogeneous";22;5;4;22;83;0,568998761771705
"1023";153;8;899;1;"heterogeneous";22;5;4;22;83;0,541874917481199
"1024";153;9;899;1;"heterogeneous";22;5;4;22;83;0,536390377804119
"1025";153;10;899;1;"heterogeneous";22;5;4;22;83;0,592099196728389
"1026";154;1;812;1;"homogeneous";22;5;3;22;80;0,335988419842281
"1027";154;2;812;1;"homogeneous";22;5;3;22;80;0
"1028";154;3;812;1;"homogeneous";22;5;3;22;80;0,449047386046122
"1029";154;4;812;1;"homogeneous";22;5;3;22;80;0,534615844952977
"1030";154;5;812;1;"homogeneous";22;5;3;22;80;0,335510099904733
"1031";154;6;812;1;"homogeneous";22;5;3;22;80;0,393948759818613
"1032";154;7;812;1;"homogeneous";22;5;3;22;80;0,449047386046122
"1033";154;8;812;1;"homogeneous";22;5;3;22;80;0,380094194629438
"1034";154;9;812;1;"homogeneous";22;5;3;22;80;0,19439303006743
"1035";154;10;812;1;"homogeneous";22;5;3;22;80;0,24892143889938
"1036";155;1;1126;1;"heterogeneous";44;5;6;44;87;0,378605987025914
"1037";155;2;1126;1;"heterogeneous";44;5;6;44;87;0,794188763570966
"1038";155;3;1126;1;"heterogeneous";44;5;6;44;87;0,423891720161792
"1039";155;4;1126;1;"heterogeneous";44;5;6;44;87;0,599276594453384
"1040";155;5;1126;1;"heterogeneous";44;5;6;44;87;0
"1041";155;6;1126;1;"heterogeneous";44;5;6;44;87;0,784466012895493
"1042";155;7;1126;1;"heterogeneous";44;5;6;44;87;0,394225962541883
"1043";155;8;1126;1;"heterogeneous";44;5;6;44;87;0,599276594453384
"1044";155;9;1126;1;"heterogeneous";44;5;6;44;87;0,688221834890239
"1045";155;10;1126;1;"heterogeneous";44;5;6;44;87;0,775633597988953
"1046";156;2;951;1;"homogeneous";23;3;5;23;98;0,477464404340753
"1047";156;3;951;1;"homogeneous";23;3;5;23;98;0,765396337524051
"1048";156;4;951;1;"homogeneous";23;3;5;23;98;0,704899089664116
"1049";156;5;951;1;"homogeneous";23;3;5;23;98;0,670827449178039
"1050";156;6;951;1;"homogeneous";23;3;5;23;98;0,487104739062658
"1051";156;7;951;1;"homogeneous";23;3;5;23;98;0,552378768928576
"1052";156;8;951;1;"homogeneous";23;3;5;23;98;0,613696937538547
"1053";156;9;951;1;"homogeneous";23;3;5;23;98;0,173743239596659
"1054";156;10;951;1;"homogeneous";23;3;5;23;98;0,275315499989498
"1055";158;1;710;1;"heterogeneous";26;4;1;26;108;0,865613319199262
"1056";158;2;710;1;"heterogeneous";26;4;1;26;108;0,914508998969254
"1057";158;3;710;1;"heterogeneous";26;4;1;26;108;0,566683390023979
"1058";158;4;710;1;"heterogeneous";26;4;1;26;108;0,553647337451401
"1059";158;5;710;1;"heterogeneous";26;4;1;26;108;0,880776926881466
"1060";158;6;710;1;"heterogeneous";26;4;1;26;108;0,73292001065708
"1061";158;7;710;1;"heterogeneous";26;4;1;26;108;0,465340828245112
"1062";158;8;710;1;"heterogeneous";26;4;1;26;108;0,782205649398542
"1063";158;9;710;1;"heterogeneous";26;4;1;26;108;0,312353707981438
"1064";158;10;710;1;"heterogeneous";26;4;1;26;108;0,624273461157847
"1065";159;1;997;1;"homogeneous";57;3;4;57;98;0,443488796147628
"1066";159;2;997;1;"homogeneous";57;3;4;57;98;0,446888300125237
"1067";159;3;997;1;"homogeneous";57;3;4;57;98;0,757813455829306
"1068";159;4;997;1;"homogeneous";57;3;4;57;98;0,696958588285121
"1069";159;5;997;1;"homogeneous";57;3;4;57;98;0,648699821829945
"1070";159;6;997;1;"homogeneous";57;3;4;57;98;0,587931245271031
"1071";159;7;997;1;"homogeneous";57;3;4;57;98;0,7201130879195
"1072";159;8;997;1;"homogeneous";57;3;4;57;98;0,608734887698996
"1073";159;9;997;1;"homogeneous";57;3;4;57;98;0,669681190114877
"1074";159;10;997;1;"homogeneous";57;3;4;57;98;0,531142656055235
"1075";160;1;1211;2;"homogeneous";48;2;5;48;94;0
"1076";160;2;1211;2;"homogeneous";48;2;5;48;94;0,460938012642279
"1077";160;3;1211;2;"homogeneous";48;2;5;48;94;0,661471890822474
"1078";160;4;1211;2;"homogeneous";48;2;5;48;94;0
"1079";160;5;1211;2;"homogeneous";48;2;5;48;94;0,451215555480266
"1080";160;6;1211;2;"homogeneous";48;2;5;48;94;0,666160107373854
"1081";160;7;1211;2;"homogeneous";48;2;5;48;94;0
"1082";160;8;1211;2;"homogeneous";48;2;5;48;94;0
"1083";160;9;1211;2;"homogeneous";48;2;5;48;94;0
"1084";160;10;1211;2;"homogeneous";48;2;5;48;94;0,688221834890239
"1085";161;1;1150;1;"heterogeneous";47;1;6;47;86;0,71117237476132
"1086";161;2;1150;1;"heterogeneous";47;1;6;47;86;0,676353552658386
"1087";161;3;1150;1;"heterogeneous";47;1;6;47;86;0,525293600629804
"1088";161;4;1150;1;"heterogeneous";47;1;6;47;86;0,559990690126595
"1089";161;5;1150;1;"heterogeneous";47;1;6;47;86;0,525293600629804
"1090";161;6;1150;1;"heterogeneous";47;1;6;47;86;0,665541688517414
"1091";161;7;1150;1;"heterogeneous";47;1;6;47;86;0,757813455829306
"1092";161;8;1150;1;"heterogeneous";47;1;6;47;86;0,516635658870968
"1093";161;9;1150;1;"heterogeneous";47;1;6;47;86;0,40166448746805
"1094";161;10;1150;1;"heterogeneous";47;1;6;47;86;0,594959407315131
"1095";162;1;1488;2;"homogeneous";54;1;2;54;97;0,681043754571715
"1096";162;2;1488;2;"homogeneous";54;1;2;54;97;0,637875580988051
"1097";162;3;1488;2;"homogeneous";54;1;2;54;97;0,675991499308609
"1098";162;4;1488;2;"homogeneous";54;1;2;54;97;0,614070984569706
"1099";162;5;1488;2;"homogeneous";54;1;2;54;97;0,561347396982783
"1100";162;6;1488;2;"homogeneous";54;1;2;54;97;0,7201130879195
"1101";162;7;1488;2;"homogeneous";54;1;2;54;97;0,603967478960241
"1102";162;8;1488;2;"homogeneous";54;1;2;54;97;0,704899089664116
"1103";162;9;1488;2;"homogeneous";54;1;2;54;97;0,708527817087844
"1104";162;10;1488;2;"homogeneous";54;1;2;54;97;0,691379242058955
"1105";163;1;1135;1;"heterogeneous";67;5;6;67;93;0,858140047195272
"1106";163;2;1135;1;"heterogeneous";67;5;6;67;93;0,893326634365526
"1107";163;3;1135;1;"heterogeneous";67;5;6;67;93;0,642349054025416
"1108";163;4;1135;1;"heterogeneous";67;5;6;67;93;0,230673519012174
"1109";163;5;1135;1;"heterogeneous";67;5;6;67;93;0,30804433319053
"1110";163;6;1135;1;"heterogeneous";67;5;6;67;93;0,433143395352519
"1111";163;7;1135;1;"heterogeneous";67;5;6;67;93;0,491348927758094
"1112";163;8;1135;1;"heterogeneous";67;5;6;67;93;0,534615844952977
"1113";163;9;1135;1;"heterogeneous";67;5;6;67;93;0,670329201809575
"1114";163;10;1135;1;"heterogeneous";67;5;6;67;93;0,527029767936994
"1115";164;1;993;1;"heterogeneous";63;5;3;63;95;0,639788931088572
"1116";164;2;993;1;"heterogeneous";63;5;3;63;95;0,726979417032699
"1117";164;3;993;1;"heterogeneous";63;5;3;63;95;0,673559099899308
"1118";164;4;993;1;"heterogeneous";63;5;3;63;95;0,684181475001377
"1119";164;5;993;1;"heterogeneous";63;5;3;63;95;0,682142901160894
"1120";164;6;993;1;"heterogeneous";63;5;3;63;95;0,515878314729562
"1121";164;7;993;1;"heterogeneous";63;5;3;63;95;0,931717790969697
"1122";164;8;993;1;"heterogeneous";63;5;3;63;95;0,665541688517414
"1123";164;9;993;1;"heterogeneous";63;5;3;63;95;0,812753757916589
"1124";164;10;993;1;"heterogeneous";63;5;3;63;95;0,712826684637528
"1125";166;1;815;1;"heterogeneous";53;3;6;53;101;0,876938313534754
"1126";166;2;815;1;"heterogeneous";53;3;6;53;101;0,338960428259149
"1127";166;3;815;1;"heterogeneous";53;3;6;53;101;0,336196843773659
"1128";166;4;815;1;"heterogeneous";53;3;6;53;101;0,684181475001377
"1129";166;5;815;1;"heterogeneous";53;3;6;53;101;0,637875580988051
"1130";166;6;815;1;"heterogeneous";53;3;6;53;101;0,116297374499408
"1131";166;7;815;1;"heterogeneous";53;3;6;53;101;0,384881369746231
"1132";166;8;815;1;"heterogeneous";53;3;6;53;101;0,635745419309575
"1133";166;9;815;1;"heterogeneous";53;3;6;53;101;0,525293600629804
"1134";166;10;815;1;"heterogeneous";53;3;6;53;101;0,173743239596659
"1135";167;2;1019;1;"heterogeneous";56;4;3;56;89;0,452400781776851
"1136";167;3;1019;1;"heterogeneous";56;4;3;56;89;0,308454755667589
"1137";167;4;1019;1;"heterogeneous";56;4;3;56;89;0,567128408992368
"1138";167;5;1019;1;"heterogeneous";56;4;3;56;89;0,847731921938709
"1139";167;6;1019;1;"heterogeneous";56;4;3;56;89;0,724233934806816
"1140";167;7;1019;1;"heterogeneous";56;4;3;56;89;0,662982576280008
"1141";167;8;1019;1;"heterogeneous";56;4;3;56;89;0,46138686763337
"1142";167;9;1019;1;"heterogeneous";56;4;3;56;89;0,205619586172756
"1143";167;10;1019;1;"heterogeneous";56;4;3;56;89;0,517289957501765
